,ID,name,club,age,league,height_cm,weight_kg,nationality,puntaje_global,potencia,ritmo,disparos,pases,amagues,defensa,fisico
4687,226518,A. Milić,KV Oostende,23,Belgian First Division A,191.0,81.0,Croatia,71,76,46,41,64,51,70,73
4688,230358,Tramontinaldo,Cruzeiro,33,Campeonato Brasileiro Série A,175.0,71.0,Brazil,71,71,67,50,70,67,70,56
4689,192982,Felipe Silva,Sanfrecce Hiroshima,27,Japanese J1 League,171.0,76.0,Brazil,71,71,68,61,64,75,23,59
4690,206295,G. Terziev,,25,,183.0,72.0,Bulgaria,71,76,73,27,44,40,73,70
4691,211927,Kwon Chang Hoon,Dijon FCO,23,French Ligue 1,174.0,69.0,Korea Republic,71,77,67,69,70,72,57,71
4692,217047,A. Godoy,San Jose Earthquakes,27,USA Major League Soccer,182.0,75.0,Panama,71,74,48,56,65,68,62,76
4693,202968,Yun Il Lok,FC Seoul,25,Korean K League Classic,178.0,65.0,Korea Republic,71,72,80,65,65,73,43,71
4694,210136,T. Kędziora,,23,,183.0,73.0,Poland,71,79,77,45,65,64,70,72
4695,148696,E. Ruud,Odds BK,33,Norwegian Eliteserien,182.0,76.0,Norway,71,71,67,59,71,65,68,78
4696,152536,B. Johnson,Derby County,30,English Championship,178.0,68.0,England,71,71,58,75,67,67,68,82
4697,153048,M. Eikrem,Malmö FF,26,Swedish Allsvenskan,184.0,69.0,Norway,71,71,59,68,78,71,47,44
4698,162776,I. Abaev,FC Rostov,35,Russian Premier League,193.0,90.0,Russia,71,71,70,68,69,72,40,71
4699,231640,Javi Ontiveros,Málaga CF,19,Spanish Primera División,172.0,68.0,Spain,71,84,72,68,70,75,25,40
4700,171992,Juan Carlos,Real Oviedo,29,Spanish Segunda División,182.0,76.0,Spain,71,72,74,65,59,77,53,66
4701,190424,E. Adu,Akhisar Belediyespor,26,Turkish Süper Lig,178.0,67.0,Ghana,71,71,47,40,69,74,64,54
4702,192728,M. Hartmann,FC Ingolstadt 04,31,German 2. Bundesliga,183.0,77.0,Germany,71,71,74,73,62,71,26,76
4703,198617,D. Drexler,Holstein Kiel,27,German 2. Bundesliga,182.0,71.0,Germany,71,71,78,61,68,73,26,55
4704,205529,L. Antei,Benevento Calcio,25,Italian Serie A,188.0,77.0,Italy,71,74,55,27,41,47,73,70
4705,160217,R. Verenas,CD Huachipato,33,Chilian Primera División,186.0,82.0,Chile,71,71,64,71,62,73,37,71
4706,176345,Kwoun Sun Tae,Kashima Antlers,32,Japanese J1 League,184.0,85.0,Korea Republic,71,71,71,70,65,70,43,70
4707,199386,B. Linssen,Vitesse,26,Holland Eredivisie,170.0,70.0,Netherlands,71,71,80,73,63,74,37,69
4708,202458,N. Foor,Vitesse,25,Holland Eredivisie,172.0,66.0,Netherlands,71,75,79,69,67,74,45,51
4709,206042,J. Dezi,Parma,25,Italian Serie B,178.0,69.0,Italy,71,75,74,60,66,70,58,68
4710,176346,Choi Chul Soon,Jeonbuk Hyundai Motors,30,Korean K League Classic,173.0,70.0,Korea Republic,71,71,72,46,64,66,70,74
4711,205531,V. Verre,Sampdoria,23,Italian Serie A,181.0,70.0,Italy,71,79,70,60,67,72,53,66
4712,216283,Danilo,VfL Bochum,25,German 2. Bundesliga,170.0,72.0,Brazil,71,74,75,56,62,72,68,69
4713,155355,Lee Chung Yong,Crystal Palace,28,English Premier League,180.0,68.0,Korea Republic,71,71,72,63,71,72,50,61
4714,230107,L. Coulibaly,Angers SCO,21,French Ligue 1,175.0,67.0,Mali,71,78,77,58,66,72,66,69
4715,232411,C. Nkunku,Paris Saint-Germain,19,French Ligue 1,178.0,68.0,France,71,82,75,60,69,74,62,58
4716,201436,D. Kulakov,FC Ural,31,Russian Premier League,182.0,76.0,Ukraine,71,71,77,54,73,69,65,70
4717,229084,R. Herrera,Pachuca,28,Mexican Liga MX,185.0,83.0,Uruguay,71,71,70,39,47,47,69,79
4718,229596,M. Etame,Alanyaspor,28,Turkish Süper Lig,180.0,77.0,Cameroon,71,71,78,70,65,70,42,77
4719,139229,C. Salcido,Guadalajara,37,Mexican Liga MX,176.0,80.0,Mexico,71,71,44,57,67,63,69,75
4720,145117,Dorca,AD Alcorcón,34,Spanish Segunda División,182.0,77.0,Spain,71,71,42,59,66,62,67,76
4721,217565,Jubal,Vitória Guimarães,23,Portuguese Primeira Liga,187.0,80.0,Brazil,71,77,62,29,43,44,72,69
4722,158685,Defendi,CD Aves,31,Portuguese Primeira Liga,190.0,83.0,Brazil,71,71,42,30,47,49,72,70
4723,228829,M. Roberts,Birmingham City,26,English Championship,193.0,81.0,England,71,73,58,24,39,46,70,73
4724,195037,D. Batth,Wolverhampton Wanderers,26,English Championship,191.0,90.0,England,71,73,34,23,40,39,71,81
4725,201438,H. Van Der Bruggen,KV Kortrijk,24,Belgian First Division A,181.0,73.0,Belgium,71,76,55,62,70,67,63,68
4726,220638,Luismi,Real Valladolid,25,Spanish Segunda División,179.0,79.0,Spain,71,78,59,32,54,54,72,78
4727,223966,Vítor Bruno,Boavista FC,27,Portuguese Primeira Liga,171.0,69.0,Portugal,71,71,80,62,65,67,67,66
4728,190942,K. Hansen,FC Midtjylland,28,Danish Superliga,184.0,74.0,Denmark,71,72,72,43,66,59,70,73
4729,230367,Tony Muttinho,Botafogo de Futebol e Regatas,33,Campeonato Brasileiro Série A,183.0,80.0,Brazil,71,71,70,48,64,64,70,72
4730,193247,H. Lindner,Grasshopper Club Zürich,26,Swiss Super League,187.0,80.0,Austria,71,74,75,65,64,74,40,67
4731,208096,T. Eisfeld,VfL Bochum,24,German 2. Bundesliga,177.0,76.0,Germany,71,76,70,61,71,71,29,59
4732,212449,M. Pavlović,Angers SCO,27,French Ligue 1,194.0,81.0,Croatia,71,72,31,56,47,52,68,82
4733,138722,B. Jones,Sunderland,30,English Championship,180.0,77.0,England,71,71,64,55,61,69,73,73
4734,219106,F. Al Berahim,Al Ittihad,30,Saudi Professional League,195.0,73.0,Kuwait,71,71,58,54,71,67,66,71
4735,163810,R. Almer,FK Austria Wien,33,Austrian Bundesliga,194.0,89.0,Austria,71,71,69,71,67,68,35,72
4736,193250,M. Leovac,PAOK Thessaloniki,28,Greek Super League,180.0,72.0,Croatia,71,71,79,47,64,69,68,73
4737,189923,C. Nhamoinesu,Sparta Praha,31,Czech Liga,185.0,78.0,Zimbabwe,71,71,85,33,58,62,69,74
4738,138468,D. Rozehnal,KV Oostende,36,Belgian First Division A,191.0,80.0,Czech Republic,71,71,32,42,58,45,74,68
4739,209892,B. Rabello,U.N.A.M.,23,Mexican Liga MX,166.0,64.0,Chile,71,77,73,64,70,74,33,50
4740,222692,B. Schmitz,RB Leipzig,22,German Bundesliga,182.0,75.0,Germany,71,74,69,50,64,65,69,69
4741,225252,J. Duque,CD Los Millionarios Bogota,25,Colombian Primera A,174.0,68.0,Colombia,71,75,67,40,58,60,70,71
4742,234980,Y. Shakhov,PAOK Thessaloniki,26,Greek Super League,187.0,80.0,Ukraine,71,73,72,68,64,70,59,70
4743,185316,T. Rogne,IFK Göteborg,27,Swedish Allsvenskan,191.0,86.0,Norway,71,73,49,28,51,49,72,72
4744,206565,J. Walker,Heart of Midlothian,24,Scottish Premiership,175.0,70.0,Scotland,71,75,85,65,67,73,41,62
4745,209381,N. Verdier,KAS Eupen,30,Belgian First Division A,187.0,76.0,France,71,71,84,72,57,66,26,68
4746,216549,A. Sørloth,FC Midtjylland,21,Danish Superliga,194.0,90.0,Norway,71,77,79,69,55,66,25,74
4747,153061,G. Colman,Rosario Central,32,Argentinian Superliga,175.0,72.0,Argentina,71,71,58,63,76,71,51,57
4748,185061,J. Morales,FC Dallas,37,USA Major League Soccer,175.0,64.0,Argentina,71,71,59,73,73,67,40,56
4749,212710,Joel Pereira,Manchester United,21,English Premier League,188.0,70.0,Portugal,71,84,69,74,63,72,43,68
4750,153062,V. Figueroa,Newell's Old Boys,33,Argentinian Superliga,168.0,63.0,Argentina,71,71,79,66,72,73,45,55
4751,159974,R. Rebones,Everton de Viña del Mar,25,Chilian Primera División,175.0,70.0,Chile,71,71,81,58,67,73,47,51
4752,179686,M. Edu,Philadelphia Union,31,USA Major League Soccer,185.0,81.0,United States,71,71,61,63,63,66,67,75
4753,193254,C. Trimmel,1. FC Union Berlin,30,German 2. Bundesliga,189.0,81.0,Austria,71,71,82,59,66,68,65,79
4754,201447,S. Lletget,LA Galaxy,24,USA Major League Soccer,180.0,74.0,United States,71,74,74,61,67,75,44,68
4755,204519,C. Martina,Everton,27,English Premier League,185.0,77.0,Curacao,71,71,71,52,63,63,69,75
4756,181479,A. Wilkinson,Sydney FC,32,Australian A-League,187.0,85.0,Australia,71,71,42,47,54,49,71,74
4757,184807,Mano,Estoril Praia,30,Portuguese Primeira Liga,170.0,67.0,Portugal,71,71,78,48,60,71,67,63
4758,199912,S. Kittel,FC Ingolstadt 04,24,German 2. Bundesliga,179.0,76.0,Germany,71,77,71,62,70,74,27,50
4759,200424,B. Rienstra,Willem II,27,Holland Eredivisie,182.0,67.0,Netherlands,71,72,60,63,65,69,67,75
4760,172520,P. Kanstrup,Aarhus GF,28,Danish Superliga,188.0,83.0,Denmark,71,72,69,44,59,59,69,80
4761,189928,G. Scognamiglio,Cesena,30,Italian Serie B,186.0,78.0,Italy,71,71,51,35,36,32,72,81
4762,196072,R. Millar,Monarcas Morelia,35,Mexican Liga MX,183.0,76.0,Chile,71,71,64,69,71,70,62,72
4763,200425,M. te Wierik,FC Groningen,25,Holland Eredivisie,191.0,73.0,Netherlands,71,74,62,48,62,60,71,74
4764,207593,J. Uronen,KRC Genk,22,Belgian First Division A,177.0,74.0,Finland,71,76,70,62,68,67,68,73
4765,214506,R. Torres,Seattle Sounders FC,31,USA Major League Soccer,187.0,88.0,Panama,71,71,50,53,47,42,69,79
4766,153066,L. Licht,Gimnasia y Esgrima La Plata,36,Argentinian Superliga,174.0,72.0,Argentina,71,71,79,60,65,73,70,64
4767,201451,Sami,CD Aves,28,Portuguese Primeira Liga,184.0,76.0,Guinea Bissau,71,71,90,69,60,74,29,74
4768,212715,S. Palacios,Talleres de Cordoba,25,Argentinian Superliga,170.0,69.0,Argentina,71,74,90,67,62,74,35,64
4769,237291,G. Blanco Leschuk,Shakhtar Donetsk,25,Ukrainian Premier League,190.0,85.0,Argentina,71,75,68,68,46,60,29,68
4770,200429,B. Raman,Fortuna Düsseldorf,22,German 2. Bundesliga,172.0,67.0,Belgium,71,77,92,70,60,74,24,59
4771,226797,I. Malcorra,Club Tijuana,29,Mexican Liga MX,170.0,70.0,Argentina,71,71,76,64,71,72,42,63
4772,210926,A. Ateef,Al Hilal,24,Saudi Professional League,176.0,62.0,Saudi Arabia,71,77,53,54,68,63,65,63
4773,216302,E. García,Pachuca,27,Mexican Liga MX,170.0,64.0,Mexico,71,71,76,53,61,71,67,63
4774,201967,G. Wikheim,FC Midtjylland,24,Danish Superliga,182.0,70.0,Norway,71,74,91,60,60,76,45,56
4775,156655,E. Braafheid,FC Utrecht,34,Holland Eredivisie,180.0,76.0,Netherlands,71,71,67,45,66,67,71,71
4776,225263,D. Ćaleta-Car,FC Red Bull Salzburg,20,Austrian Bundesliga,188.0,87.0,Croatia,71,77,64,38,46,53,70,77
4777,236271,L. Caicedo,,25,,180.0,83.0,Ecuador,71,76,50,28,45,32,72,75
4778,144368,S. Yıldırım,Bursaspor,27,Turkish Süper Lig,182.0,71.0,Turkey,71,71,86,67,63,74,26,67
4779,163056,N. Champagne,CD Leganés,32,Spanish Primera División,190.0,88.0,Argentina,71,71,70,68,66,71,38,72
4780,198641,K. Zohore,Cardiff City,23,English Championship,194.0,96.0,Denmark,71,78,70,70,46,65,26,75
4781,206577,S. Peeters,SM Caen,25,French Ligue 1,188.0,74.0,Belgium,71,75,66,68,76,68,54,67
4782,226289,U. Agbo,Standard de Liège,21,Belgian First Division A,185.0,76.0,Nigeria,71,79,57,54,66,66,68,72
4783,232433,H. Belkaroui,Moreirense FC,26,Portuguese Primeira Liga,185.0,81.0,Algeria,71,73,55,28,39,49,71,71
4784,178417,C. Mulgrew,Blackburn Rovers,31,English League One,191.0,83.0,Scotland,71,71,53,60,69,65,71,75
4785,190193,A. Tetteh,Lech Poznań,28,Polish Ekstraklasa,188.0,76.0,Ghana,71,72,65,48,60,63,69,83
4786,213490,I. Brown,Brighton & Hove Albion,20,English Premier League,182.0,70.0,England,71,81,75,64,65,75,42,65
4787,179698,L. Grimi,Racing Club de Avellaneda,32,Argentinian Superliga,183.0,78.0,Argentina,71,71,68,62,63,65,71,74
4788,224243,D. Dos Santos,AZ Alkmaar,20,Holland Eredivisie,176.0,69.0,Netherlands,71,78,89,57,67,76,45,50
4789,186355,E. Conde,,34,,187.0,85.0,Uruguay,71,71,71,72,62,70,31,71
4790,193267,F. Pisacane,Cagliari,31,Italian Serie A,178.0,77.0,Italy,71,71,70,26,50,62,70,72
4791,198900,U. Ćosić,AEK Athens,24,Greek Super League,187.0,77.0,Serbia,71,75,69,29,37,53,73,72
4792,214772,N. Pasquini,Club Atlético Lanús,26,Argentinian Superliga,172.0,76.0,Argentina,71,73,76,64,71,72,63,64
4793,137461,J. Gjasula,SpVgg Greuther Fürth,31,German 2. Bundesliga,186.0,87.0,Albania,71,71,60,67,73,71,45,69
4794,226805,A. Sjöberg,Colorado Rapids,26,USA Major League Soccer,201.0,95.0,Sweden,71,74,51,26,44,48,69,78
4795,212470,M. Rodriguez,San Martín de San Juan,26,Argentinian Superliga,180.0,68.0,Uruguay,71,72,68,64,64,74,28,56
4796,214006,Y. Candelo,Querétaro,25,Mexican Liga MX,170.0,68.0,Colombia,71,73,86,66,69,72,52,64
4797,230390,Alexandre Frandeira,Coritiba Foot Ball Club,29,Campeonato Brasileiro Série A,192.0,85.0,Brazil,71,71,49,44,53,49,69,81
4798,233974,Nathael Silbeira,Botafogo de Futebol e Regatas,33,Campeonato Brasileiro Série A,188.0,83.0,Brazil,71,71,61,73,69,70,16,73
4799,223223,K. Vandendriessche,KV Oostende,27,Belgian First Division A,183.0,86.0,France,71,71,70,68,66,61,66,85
4800,232183,C. Fai,Standard de Liège,24,Belgian First Division A,167.0,72.0,Cameroon,71,74,84,32,59,69,67,68
4801,167159,S. Hagen,Odds BK,31,Norwegian Eliteserien,185.0,80.0,Norway,71,71,57,35,52,44,71,76
4802,182520,M. Männel,FC Erzgebirge Aue,29,German 2. Bundesliga,184.0,81.0,Germany,71,71,75,70,59,78,48,65
4803,219641,Cristian López,RC Lens,28,French Ligue 2,185.0,80.0,Spain,71,71,77,68,49,67,30,78
4804,233977,Eduardo Fonseira,Clube Atlético Mineiro,29,Campeonato Brasileiro Série A,191.0,87.0,Brazil,71,71,71,70,74,69,35,72
4805,235002,L. Rosić,SC Braga,24,Portuguese Primeira Liga,190.0,83.0,Serbia,71,77,53,29,38,47,72,74
4806,169978,R. Beerens,Reading,29,English Championship,173.0,63.0,Netherlands,71,71,76,65,68,74,29,54
4807,200443,B. Douglas,Wolverhampton Wanderers,27,English Championship,175.0,64.0,Scotland,71,71,78,54,70,67,68,68
4808,167931,R. Elliot,Newcastle United,31,English Premier League,190.0,94.0,Republic of Ireland,71,71,70,69,69,71,48,70
4809,177915,D. Capelli,La Spezia,31,Italian Serie B,185.0,83.0,Italy,71,71,37,34,47,43,72,76
4810,49659,K. Ziani,US Orléans Loiret Football,34,French Ligue 2,169.0,66.0,Algeria,71,71,72,64,71,72,29,55
4811,147196,A. Kozlov,Dinamo Moscow,30,Russian Premier League,186.0,78.0,Russia,71,71,73,51,63,59,70,73
4812,228092,S. Berge,KRC Genk,19,Belgian First Division A,193.0,93.0,Norway,71,82,76,50,65,71,66,79
4813,140029,O. Pérez,Pachuca,44,Mexican Liga MX,172.0,75.0,Mexico,71,71,70,64,65,74,58,73
4814,198654,A. Kolomeytsev,Lokomotiv Moscow,28,Russian Premier League,183.0,78.0,Russia,71,72,64,69,71,69,67,73
4815,204030,S. Kitsiou,Sint-Truidense VV,23,Belgian First Division A,173.0,70.0,Greece,71,75,80,60,66,69,68,67
4816,204542,Y. Yotún,Orlando City Soccer Club,27,USA Major League Soccer,173.0,68.0,Peru,71,72,68,57,73,70,61,67
4817,212478,G. Zardes,LA Galaxy,25,USA Major League Soccer,188.0,79.0,United States,71,72,86,68,59,69,44,78
4818,215294,C. Menéndez,Tiburones Rojos de Veracruz,29,Mexican Liga MX,185.0,81.0,Argentina,71,71,67,71,60,65,32,70
4819,159998,T. Zentena,Everton de Viña del Mar,25,Chilian Primera División,182.0,71.0,Chile,71,71,82,67,62,73,26,64
4820,233982,Vágner Corraldo,Santos Futebol Clube,29,Campeonato Brasileiro Série A,175.0,70.0,Brazil,71,71,76,59,63,69,67,67
4821,53502,D. Sjölund,IFK Norrköping,34,Swedish Allsvenskan,178.0,80.0,Finland,71,71,39,61,69,67,55,77
4822,193278,C. Mavinga,Toronto FC,26,USA Major League Soccer,185.0,78.0,DR Congo,71,73,81,39,64,68,67,76
4823,159999,E. Conferio,CD Antofagasta,33,Chilian Primera División,165.0,62.0,Chile,71,71,85,68,56,77,30,45
4824,107263,F. Ben Khalfallah,Brisbane Roar,34,Australian A-League,172.0,73.0,Tunisia,71,71,71,67,70,77,38,60
4825,207616,A. Webster,Ipswich Town,22,English Championship,191.0,75.0,England,70,79,71,29,54,66,70,74
4826,208384,R. Abdullah,Cádiz C.F.,23,Spanish Segunda División,179.0,75.0,Comoros,70,74,66,63,64,72,64,71
4827,210688,A. Trondsen,Rosenborg BK,22,Norwegian Eliteserien,183.0,78.0,Norway,70,79,78,64,70,68,63,72
4828,230400,Allison Sireo,São Paulo Futebol Clube,29,Campeonato Brasileiro Série A,194.0,85.0,Brazil,70,70,75,35,42,40,71,71
4829,233472,N. Sarenren Bazee,Hannover 96,20,German Bundesliga,182.0,70.0,Nigeria,70,82,88,60,62,73,31,53
4830,179712,Z. Stieber,D.C. United,28,USA Major League Soccer,175.0,67.0,Hungary,70,70,70,66,67,73,31,54
4831,184320,R. Bianco,Perugia,29,Italian Serie B,180.0,80.0,Italy,70,70,71,54,67,68,56,71
4832,192768,K. Abdallah,Al Raed,30,Saudi Professional League,186.0,80.0,Comoros,70,70,68,27,51,54,67,78
4833,143617,O. Adın,Akhisar Belediyespor,31,Turkish Süper Lig,176.0,75.0,Turkey,70,70,69,69,72,70,64,63
4834,193537,A. Fink,Karlsruher SC,29,German 3. Liga,174.0,74.0,Germany,70,70,73,70,60,70,23,59
4835,198914,J. Hochscheidt,Eintracht Braunschweig,29,German 2. Bundesliga,180.0,80.0,Germany,70,70,72,68,69,69,56,73
4836,160770,O. Skúlason,Kardemir Karabükspor,34,Turkish Süper Lig,183.0,81.0,Iceland,70,70,65,58,64,61,67,79
4837,137987,J. Lotiès,KAS Eupen,32,Belgian First Division A,190.0,82.0,France,70,70,35,50,53,42,73,66
4838,223747,S. Kingsley,Hull City,22,English Championship,178.0,77.0,Scotland,70,79,70,37,65,69,69,67
4839,225539,D. Solanke,Liverpool,19,English Premier League,187.0,80.0,England,70,84,75,67,62,73,25,63
4840,232451,H. Watanabe,Vissel Kobe,29,Japanese J1 League,186.0,80.0,Japan,70,70,59,32,44,37,71,74
4841,240131,Gabrielzinho,Rio Ave FC,21,Portuguese Primeira Liga,171.0,61.0,Brazil,70,78,88,61,57,75,29,44
4842,178179,T. Priskin,,30,,189.0,82.0,Hungary,70,70,64,71,56,59,38,69
4843,197893,I. Paurević,FC Ufa,26,Russian Premier League,194.0,87.0,Croatia,70,74,50,56,61,57,69,75
4844,204549,D. Roef,Waasland-Beveren,23,Belgian First Division A,187.0,85.0,Belgium,70,76,74,71,66,72,50,65
4845,206085,J. Murphy,Newcastle United,22,English Premier League,179.0,74.0,England,70,79,82,68,66,71,33,55
4846,212229,Filipe Chaby,CF Os Belenenses,23,Portuguese Primeira Liga,174.0,64.0,Portugal,70,77,77,59,65,75,38,49
4847,214533,J. Villota,Jaguares Fútbol Club,25,Colombian Primera A,170.0,69.0,Colombia,70,73,69,65,67,71,54,64
4848,156421,J. Valenzuela,Club Tijuana,33,Mexican Liga MX,177.0,77.0,Mexico,70,70,64,41,55,54,70,71
4849,176389,Jung Sung Ryong,Kawasaki Frontale,32,Japanese J1 League,191.0,90.0,Korea Republic,70,70,70,67,79,69,45,69
4850,112389,T. Giresse,En Avant de Guingamp,36,French Ligue 1,172.0,69.0,France,70,70,50,67,75,73,34,41
4851,201990,Saborit,Athletic Club de Bilbao,25,Spanish Primera División,186.0,72.0,Spain,70,75,71,47,63,66,70,75
4852,210438,F. Boulaya,Girona CF,24,Spanish Primera División,180.0,65.0,Algeria,70,76,79,65,66,75,36,51
4853,165894,Yang Dong Hyen,Pohang Steelers,31,Korean K League Classic,186.0,80.0,Korea Republic,70,70,56,70,54,66,29,69
4854,210695,H. Aleesami,Palermo,25,Italian Serie B,182.0,81.0,Norway,70,71,81,50,66,69,69,74
4855,203528,A. Bangoura,Rayo Vallecano,25,Spanish Segunda División,175.0,72.0,Guinea,70,73,85,61,62,76,25,60
4856,238856,Pedro Sá,Portimonense SC,23,Portuguese Primeira Liga,175.0,70.0,Portugal,70,77,61,50,61,67,66,67
4857,184328,G. Perico,Salernitana,33,Italian Serie B,183.0,75.0,Italy,70,70,69,47,54,61,70,72
4858,197641,B. Leroy,Dijon FCO,28,French Ligue 1,184.0,74.0,France,70,71,71,67,61,69,34,69
4859,199689,A. Sepúlveda,Monarcas Morelia,26,Mexican Liga MX,180.0,75.0,Mexico,70,71,79,66,65,67,39,71
4860,200713,S. Aydoğdu,Akhisar Belediyespor,26,Turkish Süper Lig,180.0,72.0,Turkey,70,71,67,64,70,74,58,59
4861,206601,M. Sampirisi,Crotone,24,Italian Serie A,188.0,75.0,Italy,70,76,69,37,60,60,71,72
4862,210697,C. Nørgaard,Brøndby IF,23,Danish Superliga,187.0,77.0,Denmark,70,76,58,57,67,66,67,69
4863,214025,C. Higuita,Orlando City Soccer Club,23,USA Major League Soccer,175.0,75.0,Colombia,70,77,77,55,64,66,66,78
4864,233993,Ricky Guerreda,Associação Atlética Ponte Preta,25,Campeonato Brasileiro Série A,170.0,67.0,Brazil,70,70,78,45,63,66,68,56
4865,184585,A. Bogdán,Liverpool,29,English Premier League,194.0,92.0,Hungary,70,70,71,68,66,72,54,69
4866,189961,V. Kadlec,Sparta Praha,25,Czech Liga,181.0,76.0,Czech Republic,70,74,86,67,59,74,36,62
4867,214026,J. Mojica,Girona CF,24,Spanish Primera División,185.0,73.0,Colombia,70,73,91,61,67,70,62,71
4868,162314,P. Whittingham,Blackburn Rovers,32,English League One,178.0,63.0,England,70,70,52,70,75,69,55,56
4869,233738,Zubeldia,Real Sociedad,20,Spanish Primera División,180.0,79.0,Spain,70,80,48,58,68,64,61,66
4870,222475,M. Thorsby,SC Heerenveen,21,Holland Eredivisie,187.0,72.0,Norway,70,77,67,58,64,70,66,80
4871,222987,H. Yamaguchi,Cerezo Osaka,26,Japanese J1 League,173.0,72.0,Japan,70,73,77,54,66,72,63,61
4872,223243,E. Aguilera,Club Tijuana,28,Mexican Liga MX,187.0,87.0,Argentina,70,71,59,48,53,53,71,73
4873,162315,L. Ridgewell,Portland Timbers,32,USA Major League Soccer,188.0,79.0,England,70,70,68,46,60,58,68,76
4874,187915,E. Kujović,Fortuna Düsseldorf,29,German 2. Bundesliga,194.0,88.0,Sweden,70,70,53,72,53,57,29,73
4875,199692,H. Mier,Querétaro,27,Mexican Liga MX,182.0,73.0,Mexico,70,71,68,43,56,59,70,70
4876,144396,A. Şahin,Kardemir Karabükspor,39,Turkish Süper Lig,190.0,82.0,Turkey,70,70,68,69,68,70,22,76
4877,222988,T. Aoyama,Sanfrecce Hiroshima,31,Japanese J1 League,174.0,75.0,Japan,70,70,59,60,69,67,63,73
4878,226060,R. Assalé,BSC Young Boys,23,Swiss Super League,167.0,65.0,Ivory Coast,70,79,86,69,59,79,28,44
4879,183565,A. Feick,1. FC Heidenheim,29,German 2. Bundesliga,179.0,79.0,Germany,70,70,70,62,62,64,69,73
4880,173326,Máyor,CF Reus Deportiu,33,Spanish Segunda División,186.0,78.0,Spain,70,70,45,67,59,55,38,80
4881,188430,V. Rüfli,Dijon FCO,29,French Ligue 1,180.0,76.0,Switzerland,70,70,74,57,66,68,66,77
4882,189710,M. Wilusz,FC Rostov,28,Russian Premier League,188.0,85.0,Poland,70,70,53,44,56,40,69,72
4883,201999,J. Flanagan,Liverpool,24,English Premier League,181.0,79.0,England,70,76,65,39,59,69,72,72
4884,207887,F. Schnellhardt,MSV Duisburg,23,German 2. Bundesliga,180.0,75.0,Germany,70,78,78,66,66,73,57,73
4885,214031,G. Mera,Club Brugge KV,27,Belgian First Division A,187.0,87.0,Colombia,70,72,49,26,39,42,71,80
4886,220175,O. Kemen,GFC Ajaccio,20,French Ligue 2,177.0,78.0,France,70,82,74,61,66,71,64,79
4887,230415,Lourival Dinisco,São Paulo Futebol Clube,29,Campeonato Brasileiro Série A,188.0,85.0,Brazil,70,70,62,52,53,48,71,69
4888,233231,Jon Bautista,Real Sociedad,21,Spanish Primera División,180.0,72.0,Spain,70,79,62,75,54,67,23,48
